,id,comment,reviews,ratings,negative,neutral,positive,review_type
90,90,Great product,13 MP Back Camera More Better than 64mp camera phone's and 7MP Front Camera Same as that.1845 Mah Batter then any other 5000 mah Smartphones Batterymost precious part The Bionic13 Chipset in this price range just Awesome,5,0.0049589043,0.046004143,0.94903696,1
91,91,Must buy!,"The iPhone se was good but battery could not survive a day, if u r a Android user then I would suggest Mi11x and if u want to try iPhone then u can, but battery life is very important and also have to buy a fast charger seperately can't count the flaws of this device as it is the cheapest iPhone",5,0.28581968,0.37000677,0.34417352,0
92,92,Fabulous!,"Best iPhone in this price range.It can do almost everything an iPhone 11 can do and will get long support for iOS updates.Battery life is very good very few people know how to optimise the iOS according to their needs for battery usage. So I get easily a day of use, many people say heavy usage consumes battery life that's true for any smartphone even iPhone 11.",5,0.0056310473,0.028744753,0.96562415,1
93,93,Really Nice,"It's easy to hold, looks good but slippery one. Performance is good. Battery is below average. If you turn off mobile data and use wifi then battery goes little more time. Back camera good in day light only. Front camera just ok ok. Someone who only use for mail, chat then its ok. Better go for iphone 11.",4,0.02366036,0.13495919,0.8413805,1
94,94,Excellent Phone,"Camera- 4.5/5 (However if it had dedicated night mode i will give it 5 out of 5)Performance- 5/5 (A13 Bionic chip is powerful enough to handle any kind of task)Display- 4/5 (Super color accurate display, but if it have 800 nits of brightness then it will get 5)Battery- 2.5/5 (Battery is the weakest point of this phone. Although the standby time is great but in very light use i get 4.5 Hours of SOT)Software- 5/5 (Since it is a apple device so you will get ios updates for long period of tim...",4,0.016968155,0.2957923,0.6872395,1
95,95,Highly recommended,"After 2 days of usage!!It’s a beast!! May it be performance or camera or sound quality, it’s a total beast at its price. 🔥It degrades every mid tier mobile.Battery maybe a drawback for some, but according it’s an excellent daily drive mobile. Normal usage would give a nice battery life.Power bank is proffered to be kept in hand for some. Camera is exceptional👌🏽I don’t find any cons at all, to be honest.The display size is small, yeah. But it’s so cute and handy to use. And it’s les...",5,0.012849637,0.036476925,0.9506734,1
96,96,Classy product,"The best budget iPhone you can get. The camera: great for daylight images, only downside I would say is the lack of night sight, but yeah it does the task. Performance: I will certainly be joking if I said I was experiencing issues with the phone’s performance. It’s A13 for god’s sake. The best processor in the market right now and I feel this is the reason most of us are buying. This phone is gonna last you more than any android in the same price segment will ever do. And that includes One...",5,0.015483287,0.052180838,0.93233585,1
97,97,Terrific,The phone is working awesome high speed the only demerit is size if you are okay with the size then you can buy the phone without even reading anything amazing built quality thankyou apple and flipkart the battery is awesome and everything is fine with the phone no problem faced till now,5,0.006422286,0.024991658,0.968586,1
98,98,Good quality product,"iOS is always great for it's fluid and great performance, this phone is no different from that as A13 chip took it to next level.Cons: Battery could have been better due to increasing dependency on mobiles and apps in this digitized world.",4,0.012192546,0.05713283,0.9306747,1
99,99,Terrific,"If you don't know the benefits of the Apple ecosystem, this is the phone to introduce you to it and if you use it properly, you will never go backIt's (comparatively) reasonably priced. In fact given it's processor which is the same as one in iPhone Pro which costs more than a lakh plus Apples' updates thay go on for 5-6 years, it's probably better value than most ""cheaper"" phones out there.The camera is great and Touch ID in this age of mask wearing is perfect. Cons - battery isn't as ...",5,0.013960258,0.07109233,0.9149474,1
100,100,Nice product,"It’s a beast in performance, only thing that I didn’t like is it lacks night mode for low light photography. Battery backup is quite average only light to medium users can live with it, not meant for heavy users. It can handle each and every task very easily. Doesn’t break a sweat no matter what you throw at it, whether a heavy gameplay or exporting/rendering of heavy videos. Fits perfectly in pocket as well as in hand. I’ve been using it for more than 9 months. It is really a great device if...",4,0.20854892,0.21391958,0.5775315,0
101,101,Super!,"First of all thank u apple for making such good phone.Guys this phone is Powerhouse with best processor.Camera is too good in light, I mean best, but don’t expect great pics in night. Battery life is good according to size and display of phone, keep one fast charger with u and forget about battery issue because there is no issue with battery if u are not a hardcore gamer. It gives u full day with battery with moderate use. Charging in 30 minutes with 12 watt charger is 50 to 60%. I guess v...",5,0.012004707,0.04903059,0.93896466,1
102,102,Value-for-money,"This is one of the best mobile. Since I’m using this phone from last 24 hours and I personally feel that it’s a complete packet. It contains everything, yes its display is bit smaller but you don’t feel if you are comfortable with small phones. The A13 chip set is playing its best role. I personally feel that it’s good for normal person. Not for heavy gamers.",4,0.0062998245,0.021739915,0.97196025,1
103,103,Worth the money,"After one month of use  finding it very nice and good product.exploring new features of ios 14 every day.the photos and selfies are awesome even with a single camera. In short any anyone who wishes to have a  power packed, sturdy ,reliable and "" Virus free"" long lasting  phone. Iphone SE 2020 is a better alternative .",4,0.0030232442,0.014051549,0.9829252,1
104,104,Just wow!,"Ek number foneSwitched from Oneplus 6T to iphoneMajje aagye Now after using it for a month when i take oneplus in my hand it feels so big in size . I’m all day mobile user in this period of lockdown so have to charge battery 2 times a day ! But the battery backup is 11-12 hrs while using it to fullest with Bluetooth, wifi and mobile data on. If I charge 100% fone in the morning then it can easily go till 8 pm in night with full day use Apple music is so nice that all other music app fee...",5,0.22287755,0.55992675,0.21719573,0
105,105,Must buy!,"A device that will last for atleast 5 years with the latest softwares at your disposal. A camera you can always trust about its consistency. Very compact . Battery is good, no matter what people say, if you are not gaming or not shooting videos for hours and hours, battery is solid with exceptional standby. Last but not the least, Flipkart was amazing with its services. At every stage. Thank you",5,0.0049323165,0.03968061,0.95538706,1
106,106,Brilliant,"Phone is absolutely beast in terms of performance and camera. But there are certain things before purchasing an IPhone verses an android phoneFollowing are major differences between IOS and android:1. Calling interface of iOS is very old. contacts, dialer and recent calls all are in separate tab. One can not get the contact by directly typing on dialer as like an android phone.2. Sim selection process for iOS is very difficult. For first time calls are always placed through assigned prima...",5,0.16223134,0.4365927,0.40117592,0
